query_id;subject_id;dN;dS;dNdS
Thhalv10008590m;Medtr1g029380.1;0.2372;NA;NA
Thhalv10008591m;Medtr8g097090.1;0.1465;1.676;0.08737
Thhalv10008595m;Medtr3g464650.1;0.1993;2.944;0.06768
Thhalv10008597m;Medtr6g074860.1;0.3166;2.809;0.1127
Thhalv10008599m;Medtr4g087885.2;0.06616;1.665;0.03972
Thhalv10008600m;Medtr1g071430.1;0.1579;1.226;0.1288
Thhalv10008601m;Medtr3g115970.1;0.2763;1.825;0.1514
Thhalv10008605m;Medtr2g011000.1;0.163;1.45;0.1124
Thhalv10008608m;Medtr5g039130.1;0.2354;2.192;0.1074
Thhalv10008609m;Medtr5g092870.1;0.2232;1.472;0.1516
Thhalv10008610m;Medtr4g060540.1;0.07766;1.076;0.07216
Thhalv10008611m;Medtr1g098580.1;0.3345;1.417;0.236
Thhalv10008612m;Medtr4g067320.1;0.2275;1.505;0.1512
Thhalv10008614m;Medtr8g107140.1;0.169;1.203;0.1404
Thhalv10008616m;Medtr7g085310.1;0.2857;1.711;0.167
Thhalv10008620m;Medtr1g112370.1;0.4341;1.71;0.2539
Thhalv10008622m;Medtr1g097430.1;0.3381;1.448;0.2336
Thhalv10008623m;Medtr4g006560.1;0.3408;1.313;0.2596
Thhalv10008624m;Medtr6g072100.1;0.3396;1.414;0.2401
Thhalv10008625m;Medtr4g134660.2;0.1994;2.208;0.0903
Thhalv10008628m;Medtr1g021970.1;0.1502;1.488;0.1009
Thhalv10008633m;Medtr7g109280.1;0.5291;NA;NA
Thhalv10008635m;Medtr1g029550.1;0.5253;NA;NA
Thhalv10008639m;Medtr3g072610.1;0.3639;2.294;0.1586
Thhalv10008640m;Medtr4g027430.1;0.3044;2.323;0.131
Thhalv10008641m;Medtr4g098620.1;0.1577;2.101;0.07504
Thhalv10008642m;Medtr5g053250.1;0.2019;1.588;0.1271
Thhalv10008643m;Medtr7g076200.3;0.1153;1.977;0.05834
Thhalv10008645m;Medtr4g057685.1;0.1875;1.174;0.1598
Thhalv10008646m;Medtr8g101290.1;0.6308;2.833;0.2226
Thhalv10008647m;Medtr4g094368.1;0.2817;2.553;0.1103
Thhalv10008649m;Medtr7g113680.1;0.1902;NA;NA
Thhalv10008651m;Medtr8g092030.1;0.1823;2.078;0.08775
Thhalv10008654m;Medtr1g032190.1;0.284;NA;NA
Thhalv10008655m;Medtr8g461390.1;0.3295;NA;NA
Thhalv10008657m;Medtr4g008540.1;0.1335;1.555;0.08584
Thhalv10008658m;Medtr3g110270.2;0.361;2.312;0.1562
Thhalv10008660m;Medtr8g028485.1;0.1812;1.951;0.09291
Thhalv10008661m;Medtr7g108955.1;0.1164;NA;NA
Thhalv10008665m;Medtr7g068860.1;0.6168;NA;NA
Thhalv10008669m;Medtr5g034030.1;0.2505;1.462;0.1713
Thhalv10008670m;Medtr1g037820.1;0.3951;NA;NA
Thhalv10008673m;Medtr3g090350.1;0.3538;3.33;0.1063
Thhalv10008674m;Medtr1g111390.1;0.1307;1.178;0.111
Thhalv10008675m;Medtr4g019610.2;0.1319;1.41;0.09356
Thhalv10008678m;Medtr0032s0080.3;0.7896;NA;NA
Thhalv10008680m;Medtr2g007780.1;0.1703;1.704;0.1
Thhalv10008686m;Medtr2g007210.1;0.234;2.201;0.1063
Thhalv10008687m;Medtr8g106690.1;0.2321;1.733;0.1339
Thhalv10008688m;Medtr5g058150.1;0.3847;1.833;0.2099
Thhalv10008690m;Medtr4g023480.1;0.138;1.411;0.09784
Thhalv10008692m;Medtr8g022330.1;0.1615;1.667;0.09687
Thhalv10008693m;Medtr0316s0010.1;0.1104;1.414;0.07806
Thhalv10008694m;Medtr8g009260.1;0.3359;2.53;0.1328
Thhalv10008695m;Medtr5g039210.1;0.1453;NA;NA
Thhalv10008697m;Medtr5g055150.1;0.1721;1.482;0.1161
Thhalv10008698m;Medtr2g007770.1;0.3545;2.248;0.1577
Thhalv10008700m;Medtr8g088110.1;0.397;1.485;0.2673
Thhalv10008704m;Medtr1g098280.1;0.2196;1.225;0.1793
Thhalv10008705m;Medtr1g033390.1;0.3992;1.128;0.3538
Thhalv10008707m;Medtr4g006570.3;0.1137;1.607;0.07073
Thhalv10008709m;Medtr4g084120.1;0.1798;1.754;0.1025
Thhalv10008710m;Medtr1g087150.1;0.3239;1.635;0.1981
Thhalv10008713m;Medtr3g080800.1;0.1548;1.944;0.07963
Thhalv10008715m;Medtr8g010570.3;0.09473;1.614;0.05869
Thhalv10008716m;Medtr3g064750.1;0.6028;NA;NA
Thhalv10008717m;Medtr5g041010.1;0.2106;1.898;0.111
Thhalv10008718m;Medtr5g034240.1;0.1956;2.411;0.08111
Thhalv10008720m;Medtr2g083860.1;0.1051;1.676;0.06269
Thhalv10008721m;Medtr3g116260.1;0.2017;1.214;0.1661
Thhalv10008723m;Medtr1g086340.1;0.284;1.986;0.143
Thhalv10008729m;Medtr1g047720.1;0.1049;1.307;0.08029
Thhalv10008731m;Medtr2g029370.1;0.1967;NA;NA
Thhalv10008732m;Medtr6g084920.1;0.1986;1.265;0.157
Thhalv10008741m;Medtr8g022210.2;0.06844;1.75;0.03912
Thhalv10008742m;Medtr2g005510.1;0.08516;1.268;0.06716
Thhalv10008744m;Medtr8g065050.2;0.2244;1.356;0.1655
Thhalv10008745m;Medtr5g035310.1;0.318;1.192;0.2668
Thhalv10008746m;Medtr7g083640.1;0.3257;NA;NA
Thhalv10008747m;Medtr2g090660.1;0.5247;3.375;0.1555
Thhalv10008748m;Medtr4g064897.1;0.06066;1.822;0.0333
Thhalv10008749m;Medtr3g114850.1;0.2592;2.327;0.1114
Thhalv10008751m;Medtr2g086500.2;0.07237;1.333;0.05431
Thhalv10008752m;Medtr2g075950.1;0.06169;0.9261;0.06661
Thhalv10008755m;Medtr1g088700.1;0.2508;2.117;0.1185
Thhalv10008756m;Medtr5g078330.1;0.3659;NA;NA
Thhalv10008757m;Medtr8g087430.1;0.09374;1.977;0.04741
Thhalv10008758m;Medtr4g082315.1;0.2554;1.401;0.1823
Thhalv10008759m;Medtr3g115650.1;0.3761;2.621;0.1435
Thhalv10008761m;Medtr1g115500.1;0.1667;2.049;0.08136
Thhalv10008762m;Medtr1g019870.1;0.2785;1.229;0.2266
Thhalv10008767m;Medtr8g024050.1;0.08067;1.402;0.05753
Thhalv10008768m;Medtr5g085300.1;0.2344;1.29;0.1816
Thhalv10008770m;Medtr2g025690.1;0.3005;NA;NA
Thhalv10008772m;Medtr4g078240.1;0.2815;2.682;0.105
Thhalv10008774m;Medtr7g097170.1;0.08672;1.839;0.04716
Thhalv10008775m;Medtr2g084480.1;0.4564;NA;NA
Thhalv10008776m;Medtr1g088840.1;0.303;1.151;0.2632
Thhalv10008777m;Medtr1g084160.1;0.4262;NA;NA
Thhalv10008778m;Medtr6g070920.1;0.2643;2.626;0.1006
Thhalv10008781m;Medtr2g093310.1;0.2674;NA;NA
Thhalv10008783m;Medtr2g104770.1;0.404;1.907;0.2118
Thhalv10008786m;Medtr7g096220.1;0.4601;1.752;0.2625
Thhalv10008787m;Medtr4g059710.1;0.5066;2.922;0.1733
Thhalv10008790m;Medtr2g023070.2;0.3192;1.077;0.2963
Thhalv10008791m;Medtr1g069900.1;0.3027;1.731;0.1749
Thhalv10008792m;Medtr3g064310.1;0.3572;0.6498;0.5497
Thhalv10008793m;Medtr7g088490.1;0.0324;1.756;0.01845
Thhalv10008794m;Medtr4g090910.2;0.4795;1.624;0.2954
Thhalv10008795m;Medtr5g430370.1;0.2811;1.516;0.1854
Thhalv10008796m;Medtr4g088035.1;0.5767;NA;NA
Thhalv10008797m;Medtr7g081700.1;0.04569;1.351;0.03382
Thhalv10008798m;Medtr3g031370.1;0.4073;1.921;0.212
Thhalv10008799m;Medtr2g100420.1;0.06218;3.489;0.01782
Thhalv10008803m;Medtr5g038225.1;0.308;NA;NA
Thhalv10008804m;Medtr5g064600.1;0.264;2.354;0.1121
Thhalv10008805m;Medtr3g088010.1;0.33;1.705;0.1936
Thhalv10008807m;Medtr8g104765.1;0.3354;NA;NA
Thhalv10008808m;Medtr5g072780.1;0.3862;1.62;0.2384
Thhalv10008809m;Medtr1g111060.1;0.3391;1.424;0.238
Thhalv10008810m;Medtr2g069340.3;0.2233;NA;NA
Thhalv10008811m;Medtr3g021420.1;0.4635;NA;NA
Thhalv10008813m;Medtr3g085280.1;0.2666;1.383;0.1928
Thhalv10008816m;Medtr1g032070.1;0.3176;NA;NA
Thhalv10008818m;Medtr6g078290.1;0.4512;1.032;0.437
Thhalv10008820m;Medtr3g085210.1;0.4482;1.431;0.3132
Thhalv10008823m;Medtr7g112710.6;0.3612;2.656;0.136
Thhalv10008826m;Medtr4g009710.1;0.4217;0.5935;0.7106
Thhalv10008828m;Medtr3g085060.1;0.5601;1.092;0.5128
Thhalv10008831m;Medtr4g102360.1;0.3865;3.634;0.1064
Thhalv10008833m;Medtr5g084980.1;0.3771;3.056;0.1234
Thhalv10008834m;Medtr3g111440.2;0.2134;1.525;0.1399
Thhalv10008835m;Medtr8g006800.1;0.3175;1.425;0.2228
Thhalv10008836m;Medtr2g016150.1;0.2985;1.331;0.2242
Thhalv10008837m;Medtr1g088670.1;0.2319;2.269;0.1022
Thhalv10008838m;Medtr3g093110.1;0.07864;1.174;0.06698
Thhalv10008840m;Medtr1g103810.2;0.2694;1.994;0.1351
Thhalv10008842m;Medtr2g034640.1;0.02317;2.232;0.01038
Thhalv10008844m;Medtr1g018030.2;0.2435;4.071;0.05982
Thhalv10008845m;Medtr4g010640.1;0.2186;NA;NA
Thhalv10008846m;Medtr5g038970.2;0.2411;1.571;0.1535
Thhalv10008848m;Medtr8g085570.4;0.2028;1.606;0.1263
Thhalv10008850m;Medtr1g098260.1;0.3392;1.28;0.2651
Thhalv10008852m;Medtr8g024050.2;0.1101;1.628;0.06766
Thhalv10008853m;Medtr5g041910.1;0.2991;1.614;0.1853
Thhalv10008854m;Medtr8g027805.1;0.1318;1.722;0.07654
Thhalv10008855m;Medtr8g063150.1;0.2891;NA;NA
Thhalv10008856m;Medtr1g017950.2;0.102;1.422;0.07168
Thhalv10008859m;Medtr4g109110.1;0.206;1.076;0.1915
Thhalv10008860m;Medtr5g057670.1;0.1664;2.073;0.08027
Thhalv10008861m;Medtr2g087740.1;0.2358;1.306;0.1806
Thhalv10008862m;Medtr4g106640.1;0.3482;1.588;0.2192
Thhalv10008863m;Medtr4g125360.1;0.1912;1.668;0.1146
Thhalv10008865m;Medtr4g125100.1;0.2375;1.578;0.1506
Thhalv10008867m;Medtr5g019990.1;0.3421;1.821;0.1879
Thhalv10008871m;Medtr8g064760.1;0.4654;NA;NA
Thhalv10008872m;Medtr4g057685.5;0.121;0.9394;0.1288
Thhalv10008873m;Medtr5g025640.1;0.4953;NA;NA
Thhalv10008875m;Medtr8g021233.1;0.4068;1.657;0.2455
Thhalv10008877m;Medtr0026s0010.1;0.5047;NA;NA
Thhalv10008879m;Medtr3g006190.1;0.2529;1.285;0.1968
Thhalv10008880m;Medtr2g014860.1;0.2226;1.725;0.1291
Thhalv10008883m;Medtr3g103010.1;0.1032;1.361;0.07582
Thhalv10008886m;Medtr3g091920.1;0.07488;1.601;0.04677
Thhalv10008887m;Medtr4g098490.1;0.2599;2.248;0.1156
Thhalv10008889m;Medtr8g027840.1;0.2824;2.007;0.1408
Thhalv10008895m;Medtr8g105140.1;0.2156;1.668;0.1292
Thhalv10008897m;Medtr8g080460.1;0.05545;2.855;0.01942
Thhalv10008898m;Medtr5g044970.1;0.1061;1.559;0.06807
Thhalv10008899m;Medtr1g031150.1;0.1229;1.634;0.07521
Thhalv10008901m;Medtr2g090200.1;0.255;0.9358;0.2725
Thhalv10008902m;Medtr3g435320.1;0.325;NA;NA
Thhalv10008907m;Medtr7g117040.1;0.03658;1.322;0.02767
Thhalv10008908m;Medtr1g088250.1;0.3495;NA;NA
Thhalv10008910m;Medtr3g111110.3;0.04608;1.057;0.04362
Thhalv10008914m;Medtr2g016030.1;0.3477;2.603;0.1336
Thhalv10008917m;Medtr4g083680.1;0.1583;2.043;0.07748
Thhalv10008922m;Medtr4g077950.9;0.2168;1.422;0.1525
Thhalv10008923m;Medtr4g082300.2;0.2363;2.469;0.09569
Thhalv10008924m;Medtr5g065980.2;0.2197;1.75;0.1255
Thhalv10008926m;Medtr4g087310.1;0.1707;2.062;0.08279
Thhalv10008929m;Medtr6g007613.1;0.1607;1.672;0.09612
Thhalv10008936m;Medtr0206s0010.6;0.3571;2.012;0.1775
Thhalv10008938m;Medtr2g062860.2;0.1579;1.589;0.09934
Thhalv10008942m;Medtr3g085670.1;0.1719;0.8815;0.195
Thhalv10008944m;Medtr5g014260.1;0.1348;1.037;0.1299
Thhalv10008945m;Medtr8g107110.1;0.253;1.618;0.1564
Thhalv10008948m;Medtr5g041290.1;0.2715;1.648;0.1648
Thhalv10008952m;Medtr1g030630.1;0.263;1.783;0.1475
Thhalv10008955m;Medtr7g107420.1;0.1056;3.009;0.03509
Thhalv10008956m;Medtr3g078663.1;0.1665;1.719;0.0969
Thhalv10008957m;Medtr4g071000.1;0.09995;1.165;0.08578
Thhalv10008962m;Medtr5g027940.1;0.1742;2.305;0.07556
Thhalv10008965m;Medtr8g080790.1;0.1047;1.186;0.08827
Thhalv10008967m;Medtr2g015790.1;0.3583;1.82;0.1969
Thhalv10008968m;Medtr3g098100.1;0.2328;3.786;0.06149
Thhalv10008970m;Medtr8g036015.1;0.05133;1.506;0.03409
Thhalv10008971m;Medtr5g011180.5;0.2109;1.586;0.133
Thhalv10008973m;Medtr6g068860.1;0.1381;1.774;0.07783
Thhalv10008975m;Medtr4g082860.1;0.3457;NA;NA
Thhalv10008977m;Medtr8g105010.1;0.1436;1.477;0.09722
Thhalv10008978m;Medtr3g437680.2;0.06964;1.167;0.05966
Thhalv10008979m;Medtr1g033230.1;0.4585;NA;NA
Thhalv10008981m;Medtr4g046047.1;0.2021;1.485;0.1361
Thhalv10008982m;Medtr2g072210.1;0.2866;2.264;0.1266
Thhalv10008983m;Medtr8g027285.1;0.08322;1.237;0.06729
Thhalv10008990m;Medtr4g090440.1;0.2972;1.755;0.1694
Thhalv10008991m;Medtr5g035010.1;0.3791;1.58;0.24
Thhalv10008994m;Medtr4g098500.3;0.02858;1.645;0.01738
Thhalv10008995m;Medtr1g109280.1;0.3572;NA;NA
Thhalv10008997m;Medtr5g042620.9;0.3314;1.732;0.1913
Thhalv10008998m;Medtr3g088655.1;0.3946;2.781;0.1419
Thhalv10009000m;Medtr2g091235.1;0.2071;1.541;0.1344
Thhalv10009001m;Medtr7g114240.3;0.1202;0.6615;0.1817
Thhalv10009004m;Medtr5g068650.2;0.2739;NA;NA
Thhalv10009006m;Medtr1g070450.1;0.04722;1.068;0.04423
Thhalv10009008m;Medtr8g104890.1;0.2467;1.45;0.1702
Thhalv10009011m;Medtr7g079180.2;0.2809;1.176;0.2388
Thhalv10009012m;Medtr2g030220.1;0.5345;NA;NA
Thhalv10009013m;Medtr3g118110.1;0.05685;1.573;0.03614
Thhalv10009014m;Medtr1g045660.1;0.2856;NA;NA
Thhalv10009015m;Medtr8g089655.2;0.405;1.347;0.3008
Thhalv10009016m;Medtr4g087300.2;0.3184;NA;NA
Thhalv10009020m;Medtr2g006290.1;0.2803;0.7414;0.3781
Thhalv10009022m;Medtr5g011850.1;0.07824;2.44;0.03207
Thhalv10009023m;Medtr1g031640.1;0.5828;NA;NA
Thhalv10009024m;Medtr2g103690.1;0.08383;1.96;0.04277
Thhalv10009030m;Medtr2g093680.2;0.2047;1.698;0.1206
Thhalv10009032m;Medtr2g030170.1;0.1923;1.214;0.1585
Thhalv10009035m;Medtr5g015850.1;0.09585;1.492;0.06423
Thhalv10009036m;Medtr4g075760.1;0.5053;NA;NA
Thhalv10009044m;Medtr5g012890.1;0.181;1.428;0.1268
Thhalv10009046m;Medtr3g037570.1;0.05766;2.044;0.0282
Thhalv10009047m;Medtr4g052420.2;0.134;1.16;0.1155
Thhalv10009048m;Medtr3g084990.1;0.278;NA;NA
Thhalv10009051m;Medtr3g086630.1;0.4528;4.481;0.1011
Thhalv10009053m;Medtr2g103380.1;0.1999;2.277;0.08779
Thhalv10009060m;Medtr2g024010.1;0.5428;NA;NA
Thhalv10009063m;Medtr5g030480.1;0.3998;NA;NA
Thhalv10009064m;Medtr4g005440.2;0.2742;1.972;0.1391
Thhalv10009065m;Medtr5g065550.1;0.1934;1.822;0.1061
Thhalv10009066m;Medtr3g047590.1;0.3656;1.91;0.1914
Thhalv10009067m;Medtr4g087740.2;0.1073;2.643;0.0406
Thhalv10009069m;Medtr4g063500.1;0.13;1.627;0.07986
Thhalv10009071m;Medtr8g064590.2;0.1045;1.486;0.07031
Thhalv10009074m;Medtr4g087540.1;0.482;2.342;0.2058
Thhalv10009075m;Medtr4g031650.1;0.1767;1.077;0.164
Thhalv10009076m;Medtr1g025320.3;0.4796;1.624;0.2953
Thhalv10009077m;Medtr4g056300.1;0.2939;0.9485;0.3099
Thhalv10009079m;Medtr7g006340.1;0.156;3.969;0.0393
Thhalv10009080m;Medtr4g079110.1;0.2688;2.913;0.09227
Thhalv10009081m;Medtr5g045630.1;0.3056;2.304;0.1326
Thhalv10009083m;Medtr4g101310.1;0.2415;1.105;0.2185
Thhalv10009084m;Medtr7g445390.1;0.306;2.062;0.1484
Thhalv10009087m;Medtr5g044200.1;0.1272;1.226;0.1038
Thhalv10009090m;Medtr1g026820.1;0.1058;1.955;0.05411
Thhalv10009091m;Medtr2g005740.1;0.4126;NA;NA
Thhalv10009093m;Medtr5g055650.1;0.129;1.37;0.09416
Thhalv10009094m;Medtr4g094598.2;0.02053;1.237;0.0166
Thhalv10009095m;Medtr1g080770.1;0.1403;2.629;0.05338
Thhalv10009096m;Medtr4g011000.1;0.1182;1.971;0.05994
Thhalv10009098m;Medtr4g094580.1;0.05942;1.325;0.04485
Thhalv10009099m;Medtr3g110600.1;0.1301;1.141;0.114
Thhalv10009100m;Medtr2g071640.3;0.3482;1.959;0.1778
Thhalv10009103m;Medtr8g104900.1;0.1965;2.178;0.09024
Thhalv10009104m;Medtr7g096150.1;0.2973;1.65;0.1802
Thhalv10009109m;Medtr4g082920.1;0.3437;1.164;0.2953
Thhalv10009111m;Medtr1g087370.1;0.1883;1.782;0.1057
Thhalv10009112m;Medtr2g082590.1;0.2704;1.906;0.1419
Thhalv10009114m;Medtr5g087380.2;0.07099;4.199;0.01691
Thhalv10009115m;Medtr1g077550.1;0.4043;3.118;0.1297
Thhalv10009117m;Medtr4g084180.1;0.1568;NA;NA
Thhalv10009118m;Medtr4g094465.1;0.3579;1.927;0.1857
Thhalv10009120m;Medtr6g004010.1;0.357;1.949;0.1832
Thhalv10009122m;Medtr2g014240.1;0.2477;2.082;0.119
Thhalv10009125m;Medtr4g032905.1;0.299;1.983;0.1508
Thhalv10009126m;Medtr4g094782.1;0.3019;0.8802;0.343
Thhalv10009127m;Medtr5g040570.1;0.05193;2.114;0.02456
Thhalv10009132m;Medtr3g102420.1;0.2893;1.41;0.2052
Thhalv10009134m;Medtr4g048510.1;0.09398;NA;NA
Thhalv10009137m;Medtr8g085700.1;0.2442;1.656;0.1475
Thhalv10009140m;Medtr3g115060.1;0.3233;NA;NA
Thhalv10009143m;Medtr2g014970.1;0.3392;0.7215;0.4701
Thhalv10009144m;Medtr3g023120.1;0.04938;1.331;0.03711
Thhalv10009146m;Medtr3g111970.1;0.3478;0.7526;0.4622
Thhalv10009148m;Medtr2g041310.1;0.2104;2.293;0.09176
Thhalv10009155m;Medtr0699s0020.1;0.06102;2.145;0.02844
Thhalv10009156m;Medtr1g090837.1;0.6829;NA;NA
Thhalv10009162m;Medtr8g087660.1;0.5;1.487;0.3363
Thhalv10009165m;Medtr3g115080.1;0.06841;2.196;0.03115
Thhalv10009166m;Medtr4g032200.1;0.3354;1.205;0.2783
Thhalv10009167m;Medtr1g096370.1;0.546;0.8968;0.6088
Thhalv10009170m;Medtr5g030180.4;0.3831;3.005;0.1275
Thhalv10009175m;Medtr4g124770.1;0.3899;1.861;0.2095
Thhalv10009185m;Medtr7g108745.1;0.4665;0.9841;0.4741
Thhalv10009186m;Medtr3g110030.1;0.1456;1.168;0.1247
Thhalv10009188m;Medtr5g059050.1;0.163;2.256;0.07224
Thhalv10009192m;Medtr3g005050.2;0.3183;1.188;0.2679
Thhalv10009193m;Medtr2g014370.6;0.1942;1.131;0.1717
Thhalv10009195m;Medtr2g014370.1;0.216;1.083;0.1994
Thhalv10009197m;Medtr7g010120.1;0.2002;2.281;0.08777
Thhalv10009199m;Medtr7g104700.1;0.01683;1.965;0.008565
Thhalv10009206m;Medtr5g026740.1;0.1292;0.8628;0.1497
Thhalv10009210m;Medtr5g091310.1;0.4107;2.261;0.1816
Thhalv10009211m;Medtr1g049270.1;0.625;NA;NA
Thhalv10009213m;Medtr4g106500.1;0.2546;1.313;0.1939
Thhalv10009214m;Medtr2g089945.1;0.2802;1.383;0.2027
Thhalv10009219m;Medtr2g088460.1;0.1056;1.668;0.06329
Thhalv10009220m;Medtr8g069350.1;0.2969;NA;NA
Thhalv10009221m;Medtr2g016650.1;0.5724;1.464;0.391
Thhalv10009222m;Medtr5g027950.1;0.5594;1.88;0.2975
Thhalv10009224m;Medtr7g091770.2;0.2158;NA;NA
Thhalv10009228m;Medtr2g029270.1;0.02574;1.923;0.01338
Thhalv10009235m;Medtr4g007290.1;0.2882;2.701;0.1067
Thhalv10009236m;Medtr3g074700.1;0.1618;2.499;0.06473
Thhalv10009242m;Medtr8g012795.1;0.36;1.567;0.2298
Thhalv10009243m;Medtr3g032520.1;0.3761;2.09;0.1799
Thhalv10009244m;Medtr2g103440.1;0.3468;1.667;0.208
Thhalv10009245m;Medtr5g061840.1;0.2458;1.843;0.1333
Thhalv10009248m;Medtr2g007950.1;0.3588;2.578;0.1391
Thhalv10009252m;Medtr8g069835.1;0.3022;0.9327;0.324
Thhalv10009261m;Medtr7g050540.1;0.1028;1.787;0.05753
Thhalv10009264m;Medtr5g098300.1;0.2411;1.873;0.1287
Thhalv10009271m;Medtr5g055890.2;0.1992;NA;NA
Thhalv10009276m;Medtr8g080750.1;0.4598;NA;NA
Thhalv10009282m;Medtr2g076020.2;0.351;1.155;0.304
Thhalv10009285m;Medtr8g031010.1;0.2194;1.304;0.1683
Thhalv10009288m;Medtr4g134900.1;0.1654;1.681;0.09844
Thhalv10009295m;Medtr8g079458.1;0.467;0.9796;0.4767
Thhalv10009296m;Medtr4g030070.1;0.4297;2.308;0.1861
Thhalv10009297m;Medtr1g106190.2;0.1949;1.954;0.09979
Thhalv10009298m;Medtr4g062480.3;0.3467;1.58;0.2194
Thhalv10009301m;Medtr8g015220.1;0.1355;1.695;0.0799
Thhalv10009308m;Medtr1g017920.1;0.3533;NA;NA
Thhalv10009309m;Medtr1g070385.1;0.1283;1.856;0.06912
Thhalv10009310m;Medtr2g031530.1;0.5173;NA;NA
Thhalv10009311m;Medtr8g027220.1;0.2071;NA;NA
Thhalv10009319m;Medtr4g094748.1;0.242;2.137;0.1133
Thhalv10009321m;Medtr1g096910.1;0.2354;NA;NA
Thhalv10009325m;Medtr2g047120.1;0.5966;1.132;0.5271
Thhalv10009327m;Medtr4g132963.1;0.4539;NA;NA
Thhalv10009328m;Medtr7g084370.1;0.4702;NA;NA
Thhalv10009337m;Medtr1g026110.1;0.6061;1.47;0.4122
Thhalv10009347m;Medtr3g037730.1;0.4912;2.963;0.1658
Thhalv10009354m;Medtr2g005450.1;0.3747;1.934;0.1937
Thhalv10009358m;Medtr5g026580.1;0.3849;2.392;0.1609
Thhalv10009368m;Medtr7g109590.1;0.5448;NA;NA
Thhalv10009378m;Medtr7g022310.1;0.1433;2.083;0.0688
Thhalv10009380m;Medtr4g112570.1;0.4889;2.389;0.2046
Thhalv10009387m;Medtr2g062310.1;0.482;2.638;0.1827
Thhalv10009389m;Medtr7g117430.1;0.1865;1.479;0.126
Thhalv10009390m;Medtr1g086670.2;0.5519;NA;NA
Thhalv10009396m;Medtr2g064405.1;0.1941;1.796;0.1081
Thhalv10009402m;Medtr7g117690.1;0.3059;1.582;0.1934
Thhalv10009406m;Medtr8g066250.1;0.3209;1.965;0.1633
Thhalv10009407m;Medtr3g098960.3;0.4449;NA;NA
Thhalv10009415m;Medtr8g072560.1;0.2921;1.662;0.1757
Thhalv10009425m;Medtr2g096190.1;0.1864;1.503;0.124
Thhalv10009432m;Medtr7g109250.3;0.1614;3.461;0.04663
Thhalv10009435m;Medtr1g069405.4;0.1442;1.068;0.135
Thhalv10009436m;Medtr5g029660.2;0.2654;1.963;0.1352
Thhalv10009441m;Medtr2g097730.1;0.5755;NA;NA
Thhalv10009442m;Medtr3g100120.2;0.3664;3.226;0.1136
Thhalv10009443m;Medtr5g013865.1;0.4906;NA;NA
Thhalv10009448m;Medtr7g060940.1;0.8189;NA;NA
Thhalv10009453m;Medtr4g079830.1;0.405;2.579;0.157
Thhalv10009456m;Medtr5g025200.1;0.5146;2.412;0.2133
Thhalv10009458m;Medtr7g021860.1;0.41;1.6;0.2562
Thhalv10009459m;Medtr7g090720.1;0.7084;2.426;0.2919
Thhalv10009460m;Medtr7g039280.1;1.116;NA;NA
Thhalv10009461m;Medtr1g106020.1;0.4796;2.259;0.2123
Thhalv10009464m;Medtr5g066340.1;0.4125;NA;NA
Thhalv10009465m;Medtr4g078750.1;0.4912;1.564;0.314
Thhalv10009467m;Medtr8g010540.1;0.3254;NA;NA
Thhalv10009468m;Medtr2g019350.1;0.4031;2.226;0.1811
Thhalv10009476m;Medtr8g105030.1;0.2716;2.668;0.1018
Thhalv10009477m;Medtr7g039450.1;0.2048;1.607;0.1275
Thhalv10009480m;Medtr2g010980.1;0.5774;NA;NA
Thhalv10009486m;Medtr1g032850.1;0.42;1.701;0.247
Thhalv10009487m;Medtr4g108060.1;0.36;1.869;0.1926
Thhalv10009489m;Medtr1g093095.1;0.2613;1.487;0.1757
Thhalv10009490m;Medtr3g031680.1;0.464;1.12;0.4142
Thhalv10009494m;Medtr2g105930.2;0.3225;NA;NA
Thhalv10009499m;Medtr5g054360.1;0.3009;2.335;0.1288
Thhalv10009503m;Medtr1g094035.1;0.1948;1.437;0.1355
Thhalv10009505m;Medtr8g089585.1;0.2531;NA;NA
Thhalv10009524m;Medtr2g087120.1;0.3383;2.115;0.16
Thhalv10009525m;Medtr2g067510.1;0.488;NA;NA
Thhalv10009526m;Medtr3g088735.1;0.5685;2.292;0.248
Thhalv10009532m;Medtr5g091560.3;0.3879;1.84;0.2108
Thhalv10009533m;Medtr4g082910.1;0.558;NA;NA
Thhalv10009534m;Medtr8g009590.1;0.2587;3.173;0.08153
Thhalv10009537m;Medtr8g037205.1;0.3788;2.388;0.1586
Thhalv10009551m;Medtr4g011730.1;0.415;1.744;0.238
Thhalv10009562m;Medtr3g023780.3;0.4642;2.681;0.1731
Thhalv10009570m;Medtr5g013980.1;0.2425;2.295;0.1057
Thhalv10009571m;Medtr1g087710.1;0.425;NA;NA
Thhalv10009574m;Medtr6g075280.1;0.2741;2.306;0.1188
Thhalv10009585m;Medtr8g087390.1;0.6111;1.654;0.3694
Thhalv10009590m;Medtr2g015530.1;0.2889;1.678;0.1722
Thhalv10009596m;Medtr8g009090.2;0.2864;1.725;0.166
Thhalv10009598m;Medtr2g019190.1;0.3956;1.563;0.2532
Thhalv10009600m;Medtr5g043930.1;0.4171;1.994;0.2092
Thhalv10009605m;Medtr5g088570.1;0.2505;1.793;0.1397
Thhalv10009607m;Medtr3g068130.1;0.1089;1.659;0.06564
Thhalv10009618m;Medtr8g107420.1;0.5394;2.362;0.2283
Thhalv10009621m;Medtr7g095000.1;0.1802;NA;NA
