query_id;subject_id;dN;dS;dNdS
Carubv10008406m;AT1G31360.3.1;0.04592;0.2348;0.1956
Carubv10008407m;AT1G14740.1.1;0.01311;0.3065;0.04275
Carubv10008411m;AT1G03740.1.1;0.06771;0.2447;0.2767
Carubv10008412m;AT1G29630.2.1;0.07136;0.2479;0.2878
Carubv10008414m;AT1G13790.2.1;0.0764;0.1878;0.4067
Carubv10008417m;AT1G15660.1.1;0.1395;0.1831;0.7618
Carubv10008420m;AT1G06740.1.1;0.115;0.3157;0.3643
Carubv10008421m;AT1G20840.2.1;0.01241;0.235;0.05282
Carubv10008422m;AT1G21230.1.1;0.09184;0.3429;0.2678
Carubv10008423m;AT1G04200.1.1;0.02845;0.2265;0.1256
Carubv10008424m;AT1G45130.1.1;0.02378;0.248;0.09589
Carubv10008425m;AT1G21270.1.1;0.1427;0.4588;0.311
Carubv10008426m;AT1G05670.3.1;0.04666;0.2198;0.2123
Carubv10008427m;AT1G09770.1.1;0.02253;0.2265;0.09946
Carubv10008428m;AT1G20380.1.1;0.0337;0.2185;0.1543
Carubv10008429m;AT1G50660.1.1;0.02876;0.2306;0.1247
Carubv10008430m;AT1G16160.1.1;0.1347;0.5413;0.2489
Carubv10008432m;AT1G53600.2.1;0.05691;0.2369;0.2403
Carubv10008433m;AT1G30360.1.1;0.03372;0.2774;0.1215
Carubv10008434m;AT1G18550.1.1;0.02735;0.204;0.1341
Carubv10008437m;AT1G01340.2.1;0.04958;0.2368;0.2094
Carubv10008438m;AT1G19520.1.1;0.05812;0.2427;0.2395
Carubv10008439m;AT1G55930.1.1;0.03828;0.1769;0.2164
Carubv10008440m;AT1G48370.1.1;0.03121;0.1723;0.1811
Carubv10008441m;AT1G01580.1.1;0.04206;0.2341;0.1796
Carubv10008443m;AT1G19430.3.1;0.02497;0.2302;0.1085
Carubv10008444m;AT1G29340.1.1;0.02229;0.4373;0.05096
Carubv10008445m;AT1G52410.1.1;0.08545;0.1785;0.4788
Carubv10008446m;AT1G50250.1.1;0.01181;0.2224;0.05307
Carubv10008448m;AT1G26370.1.1;0.04401;0.1552;0.2836
Carubv10008449m;AT1G32530.1.1;0.06062;0.2846;0.213
Carubv10008452m;AT1G31690.1.1;0.05138;0.2649;0.194
Carubv10008453m;AT1G23540.1.1;0.05976;0.3036;0.1968
Carubv10008455m;AT1G02110.1.1;0.04008;0.2383;0.1682
Carubv10008456m;AT1G52520.1.1;0.04953;0.3008;0.1646
Carubv10008457m;AT1G50380.2.1;0.04879;0.2459;0.1984
Carubv10008458m;AT1G32340.1.1;0.05608;0.2622;0.2139
Carubv10008459m;AT1G15990.1.1;0.01959;0.2564;0.0764
Carubv10008460m;AT1G24340.1.1;0.04487;0.2139;0.2098
Carubv10008461m;AT1G17540.1.1;0.06395;0.2197;0.2911
Carubv10008462m;AT1G17840.1.1;0.006148;0.2827;0.02175
Carubv10008463m;AT1G22830.2.1;0.1033;0.2599;0.3973
Carubv10008464m;AT1G18460.1.1;0.03587;0.2389;0.1502
Carubv10008465m;AT1G25320.1.1;0.03247;0.2039;0.1593
Carubv10008466m;AT1G18670.1.1;0.02717;0.2446;0.1111
Carubv10008467m;AT1G27900.1.1;0.03206;0.212;0.1513
Carubv10008468m;AT1G31150.1.1;0.1437;0.3255;0.4416
Carubv10008469m;AT1G53300.1.1;0.0381;0.2732;0.1394
Carubv10008470m;AT1G17440.2.1;0.03648;0.3052;0.1195
Carubv10008471m;AT1G22530.1.1;0.04184;0.3097;0.1351
Carubv10008472m;AT1G27460.1.1;0.03973;0.2267;0.1753
Carubv10008475m;AT1G53050.2.1;0.01368;0.2269;0.06028
Carubv10008476m;AT1G04050.2.1;0.1344;0.3332;0.4034
Carubv10008478m;AT1G07970.1.1;0.03228;0.2069;0.1561
Carubv10008479m;AT1G21610.2.1;0.07435;0.2457;0.3026
Carubv10008480m;AT1G29880.1.1;0.01566;0.241;0.06496
Carubv10008481m;AT1G18560.1.1;0.04092;0.2377;0.1721
Carubv10008482m;AT1G30440.1.1;0.01119;0.2635;0.04248
Carubv10008483m;AT1G24560.1.1;0.02885;0.2205;0.1309
Carubv10008484m;AT1G51500.1.1;0.007536;0.2509;0.03004
Carubv10008485m;AT1G17920.2.1;0.03105;0.1976;0.1571
Carubv10008486m;AT1G20670.1.1;0.05044;0.2832;0.1781
Carubv10008488m;AT1G09600.1.1;0.06169;0.2516;0.2452
Carubv10008490m;AT1G31710.1.1;0.04693;0.2997;0.1566
Carubv10008491m;AT1G55130.1.1;0.01335;0.2296;0.05816
Carubv10008492m;AT4G20720.1.1;0.07534;0.2264;0.3328
Carubv10008493m;AT1G22882.1.1;0.09168;0.2108;0.4348
Carubv10008494m;AT1G11340.2.1;0.05148;0.2808;0.1833
Carubv10008495m;AT1G31780.1.1;0.01256;0.2312;0.05433
Carubv10008496m;AT1G70250.1.1;0.175;0.5163;0.3389
Carubv10008497m;AT1G48050.1.1;0.04021;0.1971;0.204
Carubv10008498m;AT5G01830.1.1;0.0834;0.731;0.1141
Carubv10008500m;AT1G55200.4.1;0.04447;0.2605;0.1707
Carubv10008501m;AT1G18260.1.1;0.02161;0.2224;0.09713
Carubv10008502m;AT1G50620.1.1;0.1059;0.2814;0.3762
Carubv10008504m;AT1G33050.5.1;0.094;0.2029;0.4632
Carubv10008505m;AT1G04840.1.1;0.06195;0.2139;0.2896
Carubv10008506m;AT1G50920.1.1;0.02659;0.2812;0.09454
Carubv10008507m;AT1G02010.1.1;0.01248;0.1643;0.07595
Carubv10008508m;AT1G09910.1.1;0.03897;0.2069;0.1883
Carubv10008509m;AT1G52420.1.1;0.04623;0.2263;0.2043
Carubv10008510m;AT1G27120.1.1;0.04097;0.3255;0.1259
Carubv10008511m;AT1G03910.1.1;0.02495;0.1861;0.134
Carubv10008512m;AT1G51350.1.1;0.04352;0.2152;0.2023
Carubv10008513m;AT1G53500.1.1;0.01385;0.2229;0.06211
Carubv10008515m;AT1G55700.1.1;0.1346;0.2785;0.4833
Carubv10008516m;AT1G48480.1.1;0.03769;0.2743;0.1374
Carubv10008517m;AT1G07630.1.1;0.02152;0.2553;0.08429
Carubv10008518m;AT1G09880.3.1;0.04653;0.2121;0.2194
Carubv10008519m;AT1G48970.1.1;0.04237;0.2565;0.1652
Carubv10008520m;AT1G09080.2.1;0.02844;0.2415;0.1177
Carubv10008522m;AT1G52190.1.1;0.02509;0.2661;0.0943
Carubv10008523m;AT1G49730.1.1;0.04295;0.2154;0.1994
Carubv10008524m;AT1G03560.1.1;0.03921;0.2643;0.1483
Carubv10008525m;AT1G18310.1.1;0.07599;0.4701;0.1617
Carubv10008526m;AT1G04780.1.1;0.01574;0.2404;0.06545
Carubv10008527m;AT1G51940.1.1;0.0365;0.2421;0.1508
Carubv10008528m;AT1G49890.1.1;0.01343;0.1707;0.0787
Carubv10008529m;AT1G33060.2.1;0.08523;0.2788;0.3058
Carubv10008530m;AT1G51640.1.1;0.06446;0.2755;0.234
Carubv10008532m;AT1G34550.1.1;0.03681;0.1957;0.1881
Carubv10008534m;AT1G19100.1.1;0.04601;0.1596;0.2883
Carubv10008535m;AT1G13900.1.1;0.03127;0.2885;0.1084
Carubv10008536m;AT1G34320.2.1;0.0245;0.2491;0.09833
Carubv10008537m;AT1G05020.1.1;0.05112;0.2797;0.1827
Carubv10008540m;AT1G14380.4.1;0.09331;0.1885;0.495
Carubv10008541m;AT1G54115.1.1;0.03662;0.2657;0.1378
Carubv10008542m;AT1G14780.1.1;0.03483;0.2831;0.123
Carubv10008543m;AT1G27500.1.1;0.03076;0.274;0.1123
Carubv10008544m;AT1G18390.1.1;0.1292;0.3459;0.3736
Carubv10008545m;AT1G31770.1.1;0.01362;0.2124;0.06415
Carubv10008546m;AT1G01440.1.1;0.07073;0.2962;0.2388
Carubv10008547m;AT1G02205.2.1;0.03248;0.2181;0.1489
Carubv10008548m;AT1G08680.2.1;0.09567;0.2035;0.4702
Carubv10008549m;AT1G24764.1.1;0.01502;0.1884;0.07972
Carubv10008550m;AT1G23030.1.1;0.02296;0.2886;0.07953
Carubv10008551m;AT1G01060.4.1;0.05169;0.2002;0.2582
Carubv10008552m;AT1G45150.1.1;0.02035;0.2542;0.08007
Carubv10008554m;AT1G23170.2.1;0.0418;0.2354;0.1776
Carubv10008555m;AT1G12300.1.1;0.1183;0.3294;0.3591
Carubv10008556m;AT1G02120.1.1;0.04694;0.2711;0.1731
Carubv10008557m;AT1G33170.1.1;0.02868;0.2245;0.1277
Carubv10008559m;AT1G20950.1.1;0.01602;0.2184;0.07338
Carubv10008560m;AT1G48110.2.1;0.06271;0.237;0.2646
Carubv10008561m;AT1G04310.2.1;0.05318;0.3493;0.1523
Carubv10008563m;AT1G50480.1.1;0.01078;0.2005;0.05377
Carubv10008565m;AT1G25570.1.1;0.02654;0.2288;0.116
Carubv10008566m;AT1G15910.1.1;0.07723;0.2622;0.2945
Carubv10008567m;AT1G51580.1.1;0.03385;0.2612;0.1296
Carubv10008568m;AT1G26270.1.1;0.02208;0.1842;0.1198
Carubv10008569m;AT1G30900.1.1;0.01393;0.2073;0.06719
Carubv10008570m;AT1G30460.1.1;0.02484;0.2073;0.1198
Carubv10008571m;AT1G02020.1.1;0.09675;0.3441;0.2811
Carubv10008572m;AT1G26460.1.1;0.02124;0.2201;0.09647
Carubv10008574m;AT1G02190.1.1;0.04951;0.2002;0.2473
Carubv10008575m;AT1G54090.1.1;0.02269;0.3;0.07566
Carubv10008576m;AT1G49670.1.1;0.04448;0.2476;0.1797
Carubv10008578m;AT1G28340.1.1;0.0274;0.3998;0.06853
Carubv10008579m;AT1G05640.1.1;0.05394;0.2271;0.2375
Carubv10008580m;AT1G11050.1.1;0.04412;0.3745;0.1178
Carubv10008581m;AT1G55690.5.1;0.04654;0.1907;0.2441
Carubv10008582m;AT1G04790.1.1;0.1101;0.225;0.4893
Carubv10008584m;AT1G13410.1.1;0.07832;0.3003;0.2608
Carubv10008585m;AT1G17745.1.1;0.02533;0.2909;0.08708
Carubv10008586m;AT1G32640.1.1;0.03504;0.3574;0.09804
Carubv10008587m;AT1G11390.1.1;0.02422;0.1977;0.1225
Carubv10008588m;AT1G23760.1.1;0.066;0.4099;0.161
Carubv10008589m;AT1G30000.1.1;0.02177;0.2208;0.09859
Carubv10008590m;AT1G49430.1.1;0.03596;0.2375;0.1514
Carubv10008592m;AT1G27210.1.1;0.03961;0.299;0.1325
Carubv10008593m;AT1G43620.7.1;0.0352;0.2056;0.1712
Carubv10008594m;AT1G13640.2.1;0.05353;0.3111;0.1721
Carubv10008595m;AT1G16970.1.1;0.01832;0.1693;0.1082
Carubv10008596m;AT1G14710.2.1;0.06101;0.2571;0.2373
Carubv10008597m;AT1G29200.2.1;0.03532;0.2663;0.1326
Carubv10008598m;AT1G15500.1.1;0.01283;0.1917;0.06696
Carubv10008599m;AT1G23080.1.1;0.02053;0.3153;0.0651
Carubv10008601m;AT1G03010.2.1;0.02044;0.216;0.09466
Carubv10008604m;AT1G05950.1.1;0.09455;0.2186;0.4324
Carubv10008605m;AT1G53510.1.1;0.0296;0.2711;0.1092
Carubv10008606m;AT1G05470.2.1;0.01142;0.21;0.05437
Carubv10008607m;AT1G33770.1.1;0.03681;0.2828;0.1302
Carubv10008608m;AT1G32450.1.1;0.01729;0.2912;0.05937
Carubv10008609m;AT1G14830.1.1;0.005674;0.156;0.03638
Carubv10008610m;AT1G04400.2.1;0.0212;0.1697;0.125
Carubv10008611m;AT1G07705.2.1;0.0349;0.2043;0.1708
Carubv10008612m;AT1G28380.1.1;0.06644;0.3205;0.2073
Carubv10008613m;AT1G26110.1.1;0.02014;0.2181;0.09237
Carubv10008614m;AT2G34400.1.1;0.05978;0.2213;0.2701
Carubv10008615m;AT1G13320.3.1;0.0192;0.2155;0.08912
Carubv10008616m;AT1G49580.1.1;0.03284;0.2087;0.1573
Carubv10008617m;AT1G13030.1.1;0.07202;0.2412;0.2986
Carubv10008618m;AT1G09680.1.1;0.06624;0.2095;0.3161
Carubv10008619m;AT1G16830.1.1;0.08966;0.2514;0.3566
Carubv10008620m;AT1G55590.1.1;0.02335;0.1704;0.1371
Carubv10008621m;AT1G05230.9.1;0.01542;0.2373;0.06499
Carubv10008622m;AT1G13860.5.1;0.0287;0.1482;0.1936
Carubv10008623m;AT1G20530.1.1;0.0953;0.3996;0.2385
Carubv10008624m;AT1G32900.1.1;0.01956;0.2165;0.09037
Carubv10008625m;AT1G13120.1.1;0.07137;0.2868;0.2488
Carubv10008626m;AT1G16900.1.1;0.02737;0.1783;0.1535
Carubv10008627m;AT1G53200.1.1;0.093;0.2626;0.3542
Carubv10008628m;AT1G03050.1.1;0.02193;0.2318;0.09463
Carubv10008629m;AT1G31850.4.1;0.01944;0.2863;0.06788
Carubv10008630m;AT1G20110.1.1;0.03151;0.2185;0.1442
Carubv10008631m;AT1G27190.1.1;0.01286;0.2382;0.05398
Carubv10008632m;AT1G14840.1.1;0.03239;0.2217;0.1461
Carubv10008633m;AT1G53570.3.1;0.03724;0.155;0.2403
Carubv10008634m;AT1G30820.1.1;0.0201;0.1884;0.1067
Carubv10008635m;AT1G33440.1.1;0.03082;0.2472;0.1247
Carubv10008636m;AT1G22020.2.1;0.03006;0.235;0.1279
Carubv10008637m;AT1G55490.5.1;0.003674;0.1603;0.02292
Carubv10008638m;AT1G33240.3.1;0.033;0.2704;0.1221
Carubv10008639m;AT1G06820.1.1;0.02801;0.2434;0.1151
Carubv10008640m;AT1G01260.3.1;0.03623;0.3351;0.1081
Carubv10008641m;AT1G43690.1.1;0.05081;0.295;0.1723
Carubv10008643m;AT1G15480.1.1;0.08498;0.2218;0.3831
Carubv10008644m;AT1G09450.1.1;0.05314;0.2091;0.2541
Carubv10008646m;AT1G16720.1.1;0.01477;0.2491;0.05929
Carubv10008647m;AT1G30100.1.1;0.02025;0.2998;0.06754
Carubv10008648m;AT1G48950.1.1;0.05123;0.2333;0.2196
Carubv10008649m;AT1G31870.2.1;0.06504;0.2189;0.2971
Carubv10008650m;AT1G06780.1.1;0.03823;0.1941;0.197
Carubv10008651m;AT1G27520.1.1;0.03084;0.1748;0.1764
Carubv10008652m;AT1G36370.1.1;0.01813;0.3527;0.05142
Carubv10008654m;AT1G55750.6.1;0.03243;0.1719;0.1887
Carubv10008655m;AT1G45207.3.1;0.04551;0.2192;0.2076
Carubv10008656m;AT1G54170.1.1;0.07843;0.1924;0.4076
Carubv10008657m;AT1G14670.1.1;0.007731;0.2757;0.02805
Carubv10008658m;AT1G21450.1.1;0.02266;0.2569;0.08819
Carubv10008659m;AT1G34120.1.1;0.06213;0.2299;0.2703
Carubv10008660m;AT1G22660.1.1;0.06019;0.264;0.228
Carubv10008661m;AT1G12110.1.1;0.02219;0.283;0.07843
Carubv10008662m;AT1G53270.1.1;0.02197;0.2152;0.1021
Carubv10008663m;AT1G01930.1.1;0.05763;0.2719;0.212
Carubv10008664m;AT1G25490.1.1;0.0111;0.272;0.04079
Carubv10008665m;AT1G18150.3.1;0.02132;0.1627;0.131
Carubv10008666m;AT1G04010.1.1;0.01387;0.2136;0.0649
Carubv10008667m;AT1G08350.3.1;0.06111;0.2459;0.2485
Carubv10008668m;AT1G08860.1.1;0.03287;0.2186;0.1504
Carubv10008669m;AT1G17120.1.1;0.02645;0.2674;0.09893
Carubv10008670m;AT1G53840.1.1;0.04091;0.3533;0.1158
Carubv10008671m;AT1G34160.1.1;0.07098;0.349;0.2034
Carubv10008672m;AT1G53210.1.1;0.02971;0.2801;0.1061
Carubv10008673m;AT1G53830.1.1;0.04908;0.248;0.1979
Carubv10008674m;AT1G28240.1.1;0.02123;0.2089;0.1016
Carubv10008675m;AT1G01650.1.1;0.01869;0.1901;0.09835
Carubv10008676m;AT1G21810.2.1;0.08155;0.297;0.2745
Carubv10008677m;AT1G53800.3.1;0.03812;0.1803;0.2115
Carubv10008678m;AT1G23190.1.1;0.01563;0.2492;0.06274
Carubv10008679m;AT1G29240.1.1;0.08365;0.2087;0.4007
Carubv10008680m;AT1G23200.1.1;0.06345;0.2774;0.2287
Carubv10008681m;AT1G23010.1.1;0.04877;0.4664;0.1046
Carubv10008683m;AT1G18140.1.1;0.04125;0.311;0.1327
Carubv10008684m;AT1G30590.3.1;0.1075;0.19;0.5657
Carubv10008685m;AT1G11480.1.1;0.08746;0.2354;0.3716
Carubv10008686m;AT1G55630.1.1;0.03921;0.2934;0.1336
Carubv10008687m;AT1G30220.1.1;0.02352;0.2711;0.08676
Carubv10008688m;AT1G27200.1.1;0.0338;0.2584;0.1308
Carubv10008689m;AT1G32230.6.1;0.06027;0.3544;0.1701
Carubv10008690m;AT1G34220.2.1;0.05207;0.2042;0.255
Carubv10008691m;AT1G11310.1.1;0.03812;0.2098;0.1817
Carubv10008692m;AT1G07870.2.1;0.03218;0.2542;0.1266
Carubv10008694m;AT1G52080.2.1;0.06376;0.2934;0.2173
Carubv10008695m;AT1G18090.1.1;0.08053;0.2511;0.3207
Carubv10008696m;AT1G17270.2.1;0.04713;0.2724;0.173
Carubv10008697m;AT1G13190.1.1;0.02386;0.1839;0.1297
Carubv10008698m;AT1G18840.3.1;0.0718;0.2234;0.3214
Carubv10008700m;AT1G18940.1.1;0.04187;0.2793;0.1499
Carubv10008701m;AT1G20370.1.1;0.06653;0.2299;0.2894
Carubv10008703m;AT1G14190.2.1;0.04184;0.3146;0.133
Carubv10008706m;AT1G34180.1.1;0.07154;0.2809;0.2547
Carubv10008707m;AT1G01830.3.1;0.04099;0.2526;0.1623
Carubv10008708m;AT1G48660.2.1;0.1032;0.3003;0.3436
Carubv10008709m;AT1G10580.1.1;0.02473;0.3085;0.08017
Carubv10008710m;AT1G11000.3.1;0.009674;0.1707;0.05666
Carubv10008711m;AT1G08540.1.1;0.03833;0.2501;0.1533
Carubv10008712m;AT1G01660.1.1;0.03207;0.2342;0.1369
Carubv10008713m;AT1G03920.3.1;0.03679;0.1649;0.2231
Carubv10008714m;AT1G12570.1.1;0.01824;0.2648;0.06887
Carubv10008715m;AT1G05180.1.1;0.04946;0.3014;0.1641
Carubv10008716m;AT1G02390.1.1;0.05754;0.2722;0.2114
Carubv10008717m;AT1G18870.1.1;0.06138;0.3208;0.1913
Carubv10008719m;AT1G12000.1.1;0.01133;0.2358;0.04805
Carubv10008720m;AT1G20550.1.1;0.0343;0.2288;0.1499
Carubv10008721m;AT1G29690.1.1;0.01769;0.2034;0.08701
Carubv10008723m;AT1G23400.1.1;0.03514;0.316;0.1112
Carubv10008724m;AT1G25480.1.1;0.02319;0.2824;0.08211
Carubv10008725m;AT1G27960.1.1;0.09883;0.2173;0.4548
Carubv10008726m;AT2G26200.1.1;0.04497;0.224;0.2007
Carubv10008728m;AT1G30640.2.1;0.0218;0.2418;0.09014
Carubv10008729m;AT1G15020.2.1;0.05082;0.214;0.2375
Carubv10008731m;AT1G22540.1.1;0.04579;0.2885;0.1587
Carubv10008732m;AT1G53025.2.1;0.09939;0.2331;0.4264
Carubv10008734m;AT1G31410.1.1;0.05714;0.3099;0.1844
Carubv10008735m;AT1G20480.1.1;0.05607;0.2846;0.197
Carubv10008736m;AT1G53770.1.1;0.03893;0.1989;0.1958
Carubv10008737m;AT1G51590.1.1;0.01797;0.1624;0.1107
Carubv10008738m;AT1G30690.2.1;0.04685;0.2898;0.1616
Carubv10008740m;AT1G07620.4.1;0.09685;0.2251;0.4303
Carubv10008741m;AT1G31650.1.1;0.02306;0.2841;0.08118
Carubv10008742m;AT1G09780.1.1;0.01287;0.1871;0.06876
Carubv10008743m;AT1G30520.2.1;0.04442;0.1859;0.2389
Carubv10008744m;AT1G14970.1.1;0.02839;0.2232;0.1272
Carubv10008745m;AT1G23480.2.1;0.01349;0.2493;0.05411
Carubv10008746m;AT1G51680.1.1;0.02134;0.3677;0.05804
Carubv10008748m;AT1G55820.1.1;0.1131;0.2142;0.5281
Carubv10008749m;AT1G01190.2.1;0.0334;0.2824;0.1183
Carubv10008750m;AT1G52310.1.1;0.03373;0.3534;0.09545
Carubv10008751m;AT1G16680.1.1;0.03115;0.1869;0.1667
Carubv10008752m;AT1G03290.4.1;0.1263;0.25;0.5053
Carubv10008753m;AT1G06730.1.1;0.04593;0.2125;0.2162
Carubv10008754m;AT1G55120.4.1;0.0681;0.2789;0.2442
Carubv10008755m;AT1G20500.1.1;0.09083;0.4238;0.2143
Carubv10008756m;AT1G18610.2.1;0.05597;0.1754;0.319
Carubv10008757m;AT1G24070.1.1;0.04856;0.2126;0.2284
Carubv10008758m;AT1G13130.1.1;0.05352;0.2731;0.196
Carubv10008759m;AT1G26410.1.1;0.05679;0.2626;0.2162
Carubv10008760m;AT1G08960.1.1;0.0361;0.2767;0.1304
Carubv10008761m;AT1G34190.1.1;0.05903;0.2489;0.2371
Carubv10008762m;AT1G21540.1.1;0.0328;0.4146;0.07911
Carubv10008763m;AT1G20510.1.1;0.03;0.291;0.1031
Carubv10008764m;AT1G19025.1.1;0.05437;0.1685;0.3227
Carubv10008765m;AT1G10640.1.1;0.04435;0.2552;0.1738
Carubv10008766m;AT1G29030.1.1;0.04244;0.2015;0.2107
Carubv10008767m;AT1G26810.2.1;0.02836;0.2206;0.1285
Carubv10008768m;AT1G05950.4.1;0.09795;0.2297;0.4265
Carubv10008769m;AT1G11580.1.1;0.05053;0.3244;0.1558
Carubv10008770m;AT1G04950.3.1;0.03618;0.1813;0.1995
Carubv10008771m;AT1G01920.2.1;0.06063;0.2466;0.2458
Carubv10008773m;AT1G24160.2.1;0.1089;0.2304;0.4726
Carubv10008775m;AT1G33250.1.1;0.04099;0.2996;0.1368
Carubv10008776m;AT1G12770.2.1;0.01736;0.2069;0.08394
Carubv10008777m;AT1G18890.1.1;0.01769;0.2922;0.06052
Carubv10008778m;AT1G56110.1.1;0.01807;0.2873;0.06292
Carubv10008780m;AT1G17290.1.1;0.02401;0.1883;0.1275
Carubv10008781m;AT1G21660.1.1;0.0586;0.2893;0.2025
Carubv10008782m;AT1G28090.1.1;0.04153;0.2185;0.19
Carubv10008783m;AT1G53040.6.1;0.03896;0.2661;0.1464
Carubv10008784m;AT1G14470.1.1;0.06733;0.2427;0.2774
Carubv10008785m;AT1G31970.1.1;0.03964;0.226;0.1754
Carubv10008786m;AT1G33080.1.1;0.03914;0.2734;0.1431
Carubv10008787m;AT1G49160.2.1;0.01568;0.2659;0.05899
Carubv10008788m;AT1G02650.1.1;0.1084;0.311;0.3484
Carubv10008789m;AT1G43710.1.1;0.02189;0.3757;0.05827
Carubv10008790m;AT1G41830.1.1;0.02238;0.3216;0.0696
Carubv10008792m;AT1G51520.2.1;0.09292;0.2731;0.3402
Carubv10008793m;AT1G07280.3.1;0.04439;0.3799;0.1168
Carubv10008794m;AT1G22310.2.1;0.102;0.22;0.4636
Carubv10008795m;AT1G02690.1.1;0.08265;0.241;0.3429
Carubv10008796m;AT1G01110.2.1;0.05527;0.2272;0.2433
Carubv10008797m;AT1G23790.1.1;0.04503;0.3051;0.1476
Carubv10008798m;AT1G11910.2.1;0.03207;0.2521;0.1272
Carubv10008799m;AT1G16750.1.1;0.04021;0.2315;0.1737
Carubv10008800m;AT1G18580.1.1;0.02463;0.2165;0.1138
Carubv10008801m;AT1G04570.1.1;0.03851;0.2168;0.1776
Carubv10008802m;AT1G52260.1.1;0.04114;0.2606;0.1578
Carubv10008804m;AT1G29820.2.1;0.03889;0.3449;0.1128
Carubv10008805m;AT1G19700.5.1;0.02983;0.2523;0.1182
Carubv10008806m;AT1G44446.1.1;0.01406;0.2594;0.0542
Carubv10008807m;AT1G30740.2.1;0.05913;0.428;0.1382
Carubv10008808m;AT1G24510.1.1;0.00523;0.2836;0.01844
Carubv10008810m;AT1G07590.1.1;0.03498;0.2842;0.1231
Carubv10008811m;AT1G13020.1.1;0.03227;0.29;0.1113
Carubv10008812m;AT1G51440.1.1;0.06225;0.2419;0.2573
Carubv10008813m;AT1G09940.1.1;0.03392;0.221;0.1535
Carubv10008815m;AT1G09530.6.1;0.04424;0.2656;0.1666
Carubv10008816m;AT1G23800.1.1;0.03205;0.3079;0.1041
Carubv10008817m;AT1G32870.3.1;0.0994;0.2256;0.4405
Carubv10008818m;AT1G18070.2.1;0.0278;0.2343;0.1186
Carubv10008820m;AT1G24610.1.1;0.02687;0.2995;0.08969
Carubv10008821m;AT1G34360.1.1;0.06749;0.189;0.357
Carubv10008822m;AT1G47240.1.1;0.02465;0.3165;0.0779
Carubv10008823m;AT1G52400.3.1;0.06665;0.2844;0.2343
Carubv10008824m;AT1G08090.1.1;0.01914;0.3198;0.05985
Carubv10008825m;AT1G30700.1.1;0.04475;0.3483;0.1285
Carubv10008826m;AT1G07230.1.1;0.02043;0.3114;0.06561
Carubv10008828m;AT1G05820.1.1;0.05875;0.2248;0.2614
Carubv10008829m;AT1G10980.1.1;0.09835;0.3819;0.2575
Carubv10008830m;AT1G50600.2.1;0.02488;0.2958;0.08411
Carubv10008831m;AT1G26420.1.1;0.05374;0.3068;0.1752
Carubv10008832m;AT1G26380.1.1;0.07626;0.2295;0.3322
Carubv10008833m;AT1G14920.1.1;0.0312;0.3278;0.09517
Carubv10008834m;AT1G19250.1.1;0.03886;0.2647;0.1468
Carubv10008835m;AT1G30760.2.1;0.02108;0.2654;0.07941
Carubv10008836m;AT1G50280.1.1;0.07186;0.2411;0.298
Carubv10008837m;AT1G09830.1.1;0.03973;0.2135;0.1861
Carubv10008838m;AT1G53645.1.1;0.04566;0.2185;0.209
Carubv10008839m;AT1G19270.2.1;0.02398;0.23;0.1043
Carubv10008840m;AT1G22410.1.1;0.013;0.1783;0.0729
Carubv10008841m;AT1G17060.1.1;0.06219;0.3508;0.1773
Carubv10008844m;AT1G29760.1.1;0.0903;0.2888;0.3127
Carubv10008846m;AT1G47840.1.1;0.05786;0.2469;0.2344
Carubv10008847m;AT1G02460.1.1;0.03659;0.2966;0.1234
Carubv10008848m;AT1G02370.1.1;0.05477;0.1792;0.3056
Carubv10008849m;AT1G04170.2.1;0.00654;0.2667;0.02452
Carubv10008850m;AT1G07150.1.1;0.1287;0.2931;0.439
Carubv10008851m;AT1G12580.1.1;0.03065;0.3015;0.1017
Carubv10008852m;AT1G04510.1.1;0.02955;0.2148;0.1376
Carubv10008853m;AT1G47330.1.1;0.04389;0.2939;0.1493
Carubv10008854m;AT1G15960.1.1;0.03721;0.2675;0.1391
Carubv10008855m;AT1G11260.1.1;0.02429;0.3824;0.06351
Carubv10008858m;AT1G51450.1.1;0.07315;0.3229;0.2265
Carubv10008859m;AT1G13960.1.1;0.03194;0.2028;0.1575
Carubv10008860m;AT1G50700.1.1;0.02255;0.2261;0.09973
Carubv10008861m;AT1G34630.1.1;0.04625;0.2742;0.1687
Carubv10008862m;AT1G27680.1.1;0.02593;0.2436;0.1064
Carubv10008863m;AT1G47670.1.1;0.002819;0.2657;0.01061
Carubv10008864m;AT1G04910.1.1;0.01296;0.1777;0.07292
Carubv10008865m;AT1G05840.1.1;0.01696;0.2076;0.08169
Carubv10008867m;AT1G04220.1.1;0.01602;0.3009;0.05325
Carubv10008868m;AT1G19940.2.1;0.03139;0.2568;0.1222
Carubv10008869m;AT1G28690.1.1;0.05161;0.2896;0.1782
Carubv10008870m;AT1G52290.1.1;0.07719;0.3161;0.2442
Carubv10008871m;AT1G12120.1.1;0.0768;0.2447;0.3138
Carubv10008872m;AT1G13710.1.1;0.03819;0.2914;0.1311
Carubv10008873m;AT1G53570.6.1;0.03746;0.1541;0.243
Carubv10008874m;AT1G27100.1.1;0.0476;0.3532;0.1348
Carubv10008875m;AT1G49710.1.1;0.04877;0.2637;0.1849
Carubv10008876m;AT1G34370.2.1;0.05028;0.3013;0.1669
Carubv10008878m;AT1G32080.1.1;0.02546;0.2629;0.09686
